vehicle_id,vehicle_no,depot,hour,is_active,work_start,work_end,actual_work_hours,has_meal_time,has_break_time,service_area,depot_name
1,70보5601,향남차고지,0,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,1,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,2,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,3,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,4,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,5,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,6,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,7,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,8,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,9,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,10,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,11,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,12,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,13,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,14,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,15,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,16,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,17,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,18,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,19,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,20,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,21,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,22,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
1,70보5601,향남차고지,23,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,0,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,1,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,2,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,3,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,4,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,5,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,6,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,7,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,8,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,9,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,10,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,11,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,12,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,13,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,14,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,15,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,16,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,17,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,18,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,19,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,20,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,21,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,22,True,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
2,70보5602,병점차고지,23,False,13:00:00,22:00:00,8.0,True,False,INSIDE_ONLY,
3,70보5603,,0,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,1,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,2,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,3,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,4,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,5,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,6,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,7,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,8,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,9,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,10,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,11,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,12,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,13,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,14,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,15,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,16,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,17,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,18,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,19,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,20,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,21,False,,,,,,INSIDE_ONLY,남양차고지
3,70보5603,,22,False,,,,,,INSIDE_ONLY,남양차고지
